timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-04-21 23:50,1166,7.9,,,,10.4,,4.3,,,,,,10.03,8.52,5.67,3.09,2.39,,2.32,2.9,4.1
2022-04-21 23:50,1164,8.4,2.1,0.0,0,10.5,2000,4.04,0.0,,6.4,180.0,0.82,,,,,,,,,
2022-04-21 23:50,308,,3.8,0.0,0,10.7,2000,4,0.0,,5.2,90.0,0.82,11.58,11.39,9.02,8.02,7.63,,7.16,6.71,6.1
2022-04-21 23:52,6551,8.7,5.5,0.0,0,9.5,2000,3.94,0.0,,,90.0,0.82,,,,,,,,,
2022-04-21 23:50,1208,9.1,2.9,0.0,0,11.3,2000,3.3,0.0,,6.7,180.0,0.82,12.29,11.7,9.66,8.63,8.33,,7.72,7.22,6.9
2022-04-21 23:50,1181,9.2,4.7,0.0,0,,2000,3.18,0.0,,7.8,90.0,0.82,11.7,12.1,10.3,8.8,8,,7.5,7,6.8
2022-04-21 23:56,310,,4.6,0.0,0,11.3,2000,1.5,0.0,,6.2,90.0,0.82,,,,,,,,,
2022-04-21 23:56,1206,10.2,5.3,5.0,0,11.6,2000,3.24,0.0,,9,90.0,0.82,12.64,13.7,11.07,9.28,8.13,,7.56,7.03,6.72
2022-04-21 23:50,1183,10.8,2.5,,,12.3,,2.87,0.0,,7.5,45.0,0.82,39.25,39.52,31.88,25.95,20.8,,15.04,10.38,
2022-04-21 23:51,363,10.7,4.9,0.0,0,12.9,2000,2.7,0.0,,7.8,45.0,0.82,14.98,14.91,12.68,10.09,8.72,,7.87,7.01,6.89
2022-04-21 23:51,361,10,2.1,0.0,0,13.7,2000,2.3,0.0,,3.2,90.0,0.82,14.69,14.92,12.38,9.83,8.54,,7.44,6.81,6.46
2022-04-21 23:51,362,11.6,2.9,0.0,0,12.7,2000,0.3,0.0,,3.5,90.0,0.82,,,,,,,,,
2022-04-21 23:50,1185,,4,0.0,0,13.8,2000,1.5,0.0,,7.7,90.0,0.82,15.8,16.5,13.3,10.4,8.9,,7.9,7.3,7
2022-04-21 23:50,1209,11.4,3.7,0.0,0,13.5,2000,1.89,0.0,,6,90.0,0.82,15.6,15.69,12.03,9.47,8.23,,7.4,6.86,6.51
2022-04-21 23:50,1201,12.5,5.1,0.0,0,13.7,2000,2.08,0.0,,8.4,135.0,0.82,16.35,16.21,11.26,8.51,7.56,,6.83,6.4,6.09
2022-04-21 23:51,367,12.1,1.8,,,14.4,,2.2,0.0,,2.6,90.0,0.82,18.32,17.84,12.54,9.38,8.34,,7.48,6.68,6.37
2022-04-21 23:50,1204,12.7,2.9,0.0,0,14.2,2000,1.97,0.0,,6,0.0,0.82,,,,,,,,,
2022-04-21 23:50,1187,11.1,2,0.0,0,,2000,3.39,0.0,,4.9,90.0,0.82,16.7,15.1,11.3,9.5,8.3,,7.8,7.4,7.2
2022-04-21 23:50,1101,7.5,3.7,0.0,0,8.8,2000,3.91,0.0,,6.8,90.0,0.82,,,,,,,,,
2022-04-21 23:50,1132,8.3,5,0.0,0,,2000,4.13,0.0,,8.9,90.0,0.82,11.83,12.1,9.87,8.51,7.75,,7.26,7.02,6.88
