timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-02-02 21:50,1166,-3.6,,,,-3.5,,-4.7,2.0,,,,0.76,-3.88,-7.03,-7.58,-7.68,-6.51,,-4.1,-2.04,0.53
2022-02-02 21:50,1164,-3.6,4.1,0,0,-1.9,2000,-4.5,1.0,,7.8,0.0,0.81,,,,,,,,,
2022-02-02 21:51,308,,2.4,0,0,-2.1,2000,-5.3,2.0,,3.2,315.0,0.81,-1.47,-1.28,-0.05,0.83,1.55,,2.48,3.42,4.16
2022-02-02 21:52,6551,,,0,,,2000,,2.0,,,,0.69,,,,,,,,,
2022-02-02 21:50,1208,-4.3,2.1,0,0,-2.4,2000,-4.7,1.0,,5.8,0.0,0.81,-1.35,-0.94,-0.13,0.16,0.73,,1.26,2.07,2.76
2022-02-02 21:50,1181,-3.7,3.3,0,0,,2000,,1.0,,5.9,0.0,0.81,-1.3,-0.8,0,0.7,1.4,,2.2,3,3.9
2022-02-02 22:04,310,,2.2,0,0,-2.3,2000,-6.6,0.0,,3.3,0.0,0.82,,,,,,,,,
2022-02-02 22:04,1206,-3.7,4.2,0,0,-2.7,2000,-5.8,0.0,,6,0.0,0.82,-0.82,-0.16,0.6,1.29,2.13,,2.92,3.61,4.21
2022-02-02 21:50,1183,-3.7,1.3,,,-2.2,,-5.2,,,3.8,0.0,,-1,-0.49,0,0.66,0.91,,0.7,2.37,3.06
2022-02-02 21:51,363,-3.8,2,0,0,-2.5,2000,-5.4,0.0,,2.4,315.0,0.82,-1.44,-1.04,0.21,1,2.6,,3.43,3.59,4.33
2022-02-02 21:51,361,,1.5,0,0,,2000,-6.3,0.0,,1.8,315.0,0.82,-1.64,-0.68,0.16,1.05,1.74,,2.28,2.98,3.56
2022-02-02 21:51,362,-5.9,0.5,0,0,-5.1,2000,-8.2,0.0,,0.8,315.0,0.82,,,,,,,,,
