timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-07-06 23:50,1166,12.7,,,,17.9,,12.39,,,,,,20.59,22.15,24.31,23.48,22.41,,20.02,17.74,16.55
2022-07-06 23:50,1164,14.8,1.1,0,0,18.1,2000,13.34,0.0,,3.6,270.0,0.82,,,,-22.75,-30.66,,,,
2022-07-06 23:50,308,,0.7,0,0,16.3,2000,12.2,0.0,,0.8,225.0,0.82,19.14,20.77,23.17,22.84,21.67,,19.58,17.39,14.95
2022-07-06 23:36,6551,14.1,1.2,0,0,15.9,2000,13.47,0.0,,,225.0,0.82,,,,,,,,,
2022-07-06 23:50,1208,14.6,1.6,0,0,17.3,2000,14.6,0.0,,3.2,0.0,0.82,21.46,23.14,24.92,24.76,,,23.93,22.05,20.11
2022-07-06 23:50,1181,15.5,1.6,0,0,,2000,12.44,0.0,,3.7,270.0,0.82,20.8,22.6,23.3,23.3,22.3,,20.3,18.3,16.4
2022-07-06 23:50,310,,3.6,0,0,16.4,2000,9.1,0.0,,4.9,270.0,0.82,,,,,,,,,
2022-07-06 23:50,1206,13,1.4,0,0,15.9,2000,11.56,0.0,,2.4,270.0,0.82,18.67,22.89,23.83,23.58,,,21.89,20.33,18.36
2022-07-06 23:50,1183,13.3,2.2,,,16.5,,10.83,0.0,,3.9,225.0,0.82,44.2,45.8,34.74,23.93,,,17.29,16.75,
2022-07-06 23:50,363,13.4,2.2,0,0,17.6,2000,9.9,0.0,,2.6,225.0,0.82,22.67,24.2,25.03,23.89,21.66,,19.62,17.69,16.43
2022-07-06 23:50,361,13.4,2,0,0,17.1,2000,9.7,0.0,,2.5,270.0,0.82,22.19,24.08,24.41,23.55,22.1,,20.01,18.16,16.64
2022-07-06 23:50,1185,,1.6,0,0,18.7,2000,9.3,0.0,,2.9,225.0,0.82,23.9,26.2,25.9,24.5,22.9,,21.1,19.6,17.9
2022-07-06 23:50,1209,12.8,1.5,0,0,16.8,2000,10.16,0.0,,2.1,225.0,0.82,22.52,24.97,24.23,23.03,21.56,,19.87,18.39,16.98
2022-07-06 23:50,1201,11.8,1.4,0,0,15.9,2000,11.65,0.0,,2.1,135.0,0.82,23.57,25.45,23.43,21.49,20.11,,18.39,17.13,15.53
2022-07-06 23:50,367,13.2,2.8,,,17,,11.6,2.0,,3.6,270.0,0.74,25.31,26.67,24.19,22.03,20.89,,19.4,17.51,15.78
2022-07-06 23:50,1204,13.8,0.9,5,1.62,17.9,2000,13.33,2.0,,3.1,180.0,0.69,,,,,,,,,
2022-07-06 23:50,1187,15.7,3.8,0,0,18.1,2000,11.68,2.0,,7.1,315.0,0.79,26.4,26,23.6,22,20.4,,19.1,17.7,16.1
2022-07-06 23:50,1101,13.6,1.1,0,0,16.5,2000,13.6,0.0,,2.1,270.0,0.82,,,,,,,,,
2022-07-06 23:50,1132,13.6,1.4,0,0,,2000,12.97,0.0,,2.7,225.0,0.82,19.63,21.79,23.3,22.64,21.02,,19.33,18.05,16.77
2022-07-06 23:50,1134,13.5,1.2,0,0,15.9,2000,12.87,0.0,,2.9,225.0,0.82,21.29,22.38,24.15,23.49,21.85,,20.2,18.84,17.51
2022-07-06 23:50,1135,14.2,1.1,0,0,16.8,2000,13.57,0.0,,2.6,180.0,0.82,21.76,23.83,26.04,25.15,23.53,,21.62,20.34,19.03
