timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2021-12-31 23:50,1166,2.3,,,,0,,2.3,2,,,,0.78,-4.15,-8.01,-8.54,-7.37,-5.55,,-2.95,-0.72,2.33
2021-12-31 23:50,1164,3.8,1,0,0,2.3,2000,3.66,2,,2.5,225.0,0.76,,,,,,,,,
2021-12-31 23:51,308,,1.9,1,0.03,2.4,2000,2.6,2,,2.3,270.0,0.75,1.24,0,-1.61,-0.58,0.72,,2.59,4.39,5.81
2021-12-31 23:50,1208,4.1,2.6,4,0,,712,4.1,2,,4.1,0.0,0.78,0.57,-0.91,-1.51,-0.82,0.36,,1.57,2.98,4.11
2021-12-31 23:50,1181,4.6,2.1,4,0,3.2,1219,4.6,1,,4.1,270.0,0.8,1.3,0,-1.3,-0.1,1,,2.4,3.8,5.3
2021-12-31 23:51,310,,2.8,0,0,4,460,4.2,2,,3.5,270.0,0.78,,,,,,,,,
2021-12-31 23:50,1206,3.4,2.2,3,0,2.6,769,3.26,0,,3.7,225.0,0.82,1.73,0.09,-0.75,0.6,1.95,,3.33,4.71,5.81
2021-12-31 23:50,1183,4,2.6,,,3,,3.86,1,,4.5,270.0,0.81,0.64,-1.44,-2.86,-2.17,-1.15,,-0.83,1.59,3.69
2021-12-31 23:51,363,3.6,3.6,0,0,2.1,630,3.2,1,,4.7,225.0,0.8,0.25,-1.32,-2.24,-1.14,1.59,,3.28,4,5.22
2021-12-31 23:51,361,3.1,2.5,0,0,,2000,2.9,2,,2.8,225.0,0.78,0.13,-0.83,-2.23,-1.07,0.26,,1.68,3.26,4.46
2021-12-31 23:51,362,3.6,1.5,0,0,2.2,1150,2.1,2,,2.6,270.0,0.77,,,,,,,,,
2021-12-31 23:50,1185,,3.2,3,0,2.1,647,2.8,1,,6,270.0,0.8,0.2,-0.7,-1.6,-0.8,0.4,,1.6,2.6,3.8
2021-12-31 23:50,1209,3.3,3.5,3,0,2.4,301,3.3,,,5.3,270.0,,1.16,0.25,-1.33,-0.33,0.86,,2.15,3.34,4.37
2021-12-31 23:50,1201,3.6,2.8,3,0,2.5,388,3.6,0,,3.9,270.0,0.78,0.42,-0.44,-1.47,-0.43,1.34,,2.56,3.86,5.08
2021-12-31 23:51,367,4.3,2.9,,,3.6,,4.2,0,,3.5,225.0,0.8,2.35,1.38,-0.15,0.25,1.64,,2.78,3.81,5.16
2021-12-31 23:50,1204,4.5,1.6,,,3.5,243,4.36,2,,2.3,225.0,0.79,,,,,,,,,
2021-12-31 23:50,1187,5.6,3.8,3,0,,485,5.6,0,,6.6,315.0,0.8,2.3,1.5,0.6,1.4,2.7,,3.8,5,6.5
2021-12-31 23:50,1101,3.7,2.6,4,0,2.4,1056,3.7,2,,4.7,270.0,0.77,,,,,,,,,
2021-12-31 23:50,1132,3.5,1.9,5,0,1.3,491,3.36,2,,3.2,225.0,0.78,1.17,0.01,-1.21,0.35,1.92,,3.32,4.39,5.43
2021-12-31 23:50,1134,3.7,1.9,0,0,2.2,2000,3.7,2,,4,270.0,0.76,0.54,-1.44,-1.79,-0.35,1.3,,2.62,3.64,4.43
2021-12-31 23:50,1135,3.1,0.6,3,0,1.3,699,3.1,0,,2,225.0,0.79,0.96,-0.23,-1.91,-1.45,0.04,,2.19,3.06,3.94
2021-12-31 23:51,306,2.9,2.2,0,0,0.8,320,2.6,2,,2.6,225.0,0.78,-0.45,-1.11,-1.88,-1.18,1.25,,2.38,3.7,4.61
2021-12-31 23:51,3821,2.3,1.8,3,,1.3,717,2.3,2,,,270.0,0.79,,,,,,,,,
2021-12-31 23:50,1168,-5.5,,4,0,3.1,1516,-51.8,2,,,,0.78,-5.95,-5.62,-3.7,-1.33,-0.06,,1.34,2.54,4.09
2021-12-31 23:50,1211,3.5,1.3,,,0.2,669,3.21,1,,3.3,270.0,0.8,,,,,,,,,
2021-12-31 23:50,2481,4.2,3.7,0,0,1.8,1991,3.96,2,,3.8,270.0,0.75,,,,,,,,,
2021-12-31 23:36,4001,4.2,0.6,0,0,2.4,2000,4.11,2,,0.7,270.0,0.74,,,,,,,,,
2021-12-31 23:50,1042,4.8,1.1,0,0,,2000,4.8,2,,2.7,270.0,0.76,0.63,-0.94,-2.61,-1.85,-0.29,,1.32,2.47,3.21
2021-12-31 23:50,1063,5.5,1.6,0,0,1.4,2000,5.5,2,,3.5,270.0,0.78,,,-2.47,,-0.52,,2.91,4.63,
2021-12-31 23:50,1262,5.1,,,,-10.2,,3.89,2,,,,0.77,,,,,,,,,
2021-12-31 23:36,413,4.6,0.7,0,0,3,670,2.8,2,,1.6,270.0,0.79,,,,,,,,,
2021-12-31 22:52,412,4.8,2.8,0,0,3.7,340,3.1,1,,3.4,270.0,0.79,,,,,,,,,
2021-12-31 23:50,1071,4.7,3.2,,,3.7,,4.41,2,,5.5,225.0,0.79,1.76,0.25,-0.82,0.28,1.54,,3.14,4.62,5.62
