timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2021-12-28 23:50,1166,-9.3,,,,-12.7,,-12.1,4.0,,,,0.58,-9.72,-8.28,-4.18,-2.11,-0.71,,1.04,1.83,3.32
2021-12-28 23:50,1164,-9.1,3.3,0.0,0,-10.3,2000,-11.8,1.0,,7.2,135.0,0.81,,,,,,,,,
2021-12-28 23:50,308,,2.4,0.0,0,-10.4,2000,-11.9,1.0,,5.9,135.0,0.82,-8.42,-6.75,-2.29,-0.25,1.18,,3.11,4.9,6.26
2021-12-28 23:50,1208,-8.8,1.7,0.0,0,,2000,-11.4,1.0,,5.1,180.0,0.81,-6.44,-4.15,-1.13,-0.22,0.92,,2.1,3.45,4.52
2021-12-28 23:50,1181,-8,3.8,0.0,0,-9.3,2000,-12.7,1.0,,8.2,135.0,0.81,-7.1,-5,-1.7,0,1.3,,3,4.1,5.7
2021-12-28 23:52,310,,5.8,0.0,0,-8.4,2000,-12.9,4.0,,6.8,135.0,0.51,,,,,,,,,
2021-12-28 23:52,1206,-8.1,2.7,0.0,0,-9,2000,-12,1.0,,6.4,135.0,0.81,-6.73,-3.52,-0.82,0.97,2.32,,3.74,5.15,6.24
2021-12-28 23:50,1183,-8.9,2.4,,,-8.6,,-11.1,1.0,,6.3,135.0,0.81,-5.74,-3.31,-0.53,0.56,1.17,,1.45,3.57,4.84
2021-12-28 23:51,363,-8.9,7.2,0.0,0,-9.3,2000,-10.3,1.0,,8.3,135.0,0.82,-7.3,-6.03,-2.87,-0.71,2.07,,3.75,4.45,5.64
2021-12-28 23:51,361,-9.2,6.7,0.0,0,,2000,-11.1,1.0,,7.6,135.0,0.82,-6.7,-5.35,-3.01,-0.8,0.74,,2.19,3.75,4.91
2021-12-28 23:51,362,-7.8,6.8,0.0,0,-7.1,2000,-10.4,1.0,,7.8,135.0,0.82,,,,,,,,,
2021-12-28 23:50,1185,,7.8,0.0,0,-6.8,2000,-8.3,1.0,,13.2,135.0,0.81,-6,-5,-2.6,-0.5,0.7,,1.9,3,4.2
2021-12-28 23:50,1209,-7.7,4.6,0.0,0,-7,2000,-9,1.0,,11.3,180.0,0.81,-5.83,-4.79,-2.11,-0.03,1.26,,2.59,3.73,4.78
2021-12-28 23:50,1201,-6.8,7.9,0.0,0,-6.4,2000,-51.2,1.0,,11.6,135.0,0.81,-6.11,-4.92,-1.9,-0.05,1.85,,3.06,4.3,5.45
2021-12-28 23:51,367,-6,5.8,,,-5.5,,-7.3,1.0,,9.3,135.0,0.81,-5.11,-4.06,-1.04,0.37,1.93,,3.12,4.17,5.51
2021-12-28 23:50,1204,-4.8,4.7,,,-4.8,2000,-6.8,1.0,,10.2,135.0,0.81,,,,,,,,,
2021-12-28 23:50,1187,-4.5,5.4,0.0,0,,2000,-6.4,0.0,,9.8,180.0,0.82,-3.9,-2.6,-0.2,1.7,3.2,,4.3,5.5,6.8
2021-12-28 23:50,1101,-8.4,7.2,0.0,0,-11,2000,-13.3,1.0,,11.1,135.0,0.81,,,,,,,,,
2021-12-28 23:50,1132,-8.2,6.2,0.0,0,-11.3,2000,-13.2,1.0,,11.8,135.0,0.81,-8.64,-5.79,-1.25,0.9,2.53,,3.88,4.9,5.9
2021-12-28 23:50,1134,-8.8,3.9,0.0,0,-11,2000,-11.2,1.0,,8,180.0,0.81,-7.79,-5.83,-1.89,0.18,,,3.1,4.09,4.84
2021-12-28 23:50,1135,-9.2,3.1,0.0,0,-10.3,2000,-12.7,0.0,,7.1,135.0,0.82,-8.28,-6.08,-2.35,-1.08,0.46,,2.67,3.58,4.44
2021-12-28 23:50,306,-9.1,5.9,0.0,0,-10.2,2000,-14.2,1.0,,7,90.0,0.82,-8.1,-5.77,-2.47,-0.67,1.77,,2.87,4.17,5.04
2021-12-28 23:51,3821,-8.7,4.3,0.0,,-9,2000,-12.6,1.0,,,180.0,0.82,,,,,,,,,
2021-12-28 23:50,1168,-8.6,,0.0,0,-9.7,2000,,1.0,,,,0.81,-7.61,-5.83,-2.99,-1.04,0.1,,1.57,2.79,4.32
2021-12-28 23:50,1211,-10.8,5,,,-12.1,2000,-13.1,2.0,,9.4,135.0,0.71,,,,,,,,,
2021-12-28 23:50,2481,-9.8,6.5,0.0,0,-11.1,2000,-12.2,1.0,,7,135.0,0.81,,,,,,,,,
2021-12-28 23:51,4001,-10.2,3.5,0.0,0,-11.2,2000,-12.2,1.0,,3.7,135.0,0.81,,,,,,,,,
2021-12-28 23:50,1042,-9.9,3.9,0.0,0,,2000,,1.0,,7.6,135.0,0.81,-7.67,-5.77,-2.92,-1.36,0.27,,1.85,2.96,3.7
2021-12-28 23:50,1063,-8.9,4,0.0,0,-10,2000,-12.1,1.0,,8.9,135.0,0.81,,,-3.11,,0,,3.4,5.1,
2021-12-28 23:52,1262,-7.9,,,,-11.6,,-11.7,1.0,,,,0.81,,,,,,,,,
2021-12-28 23:51,413,-8,3.5,0.0,0,-8.6,2000,-11.5,1.0,,5.9,180.0,0.82,,,,,,,,,
2021-12-28 21:40,412,-8.6,5.7,0.0,0,-8.9,2000,-11.6,1.0,,6.8,135.0,0.82,,,,,,,,,
