timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2021-11-23 23:50,1166,-0.2,,,,-1.4,,-0.8,2.0,,,,0.79,-0.41,0.56,3.1,4.86,6.46,,7.84,8.38,8.9
2021-11-23 23:50,1164,0.7,0.5,0,0,-0.6,2000,-0.01,1.0,,2,270.0,0.8,,,,,,,,,
2021-11-23 23:35,308,,0,0,0,-1.3,2000,-1.4,2.0,,0,225.0,0.81,0.68,1.5,4.45,6.49,7.73,,8.9,9.8,10.39
2021-11-23 23:50,1208,0.5,1.1,0,0,,2000,-0.21,1.0,,2.2,315.0,0.81,1.6,2.73,4.83,5.99,7.2,,7.97,8.82,9.38
2021-11-23 23:50,1181,1,2.3,0,0,0.5,2000,0.58,1.0,,4.7,225.0,0.81,,,,,,,,,
2021-11-23 23:48,310,,1.8,0,0,1.1,2000,-0.9,1.0,,2.2,225.0,0.82,,,,,,,,,
2021-11-23 23:48,1206,0.5,1.3,0,0,0.5,2000,-0.21,1.0,,2.6,180.0,0.81,0.88,3.11,5.37,7.18,8.41,,9.47,10.26,10.82
2021-11-23 23:50,1183,1.2,2.1,0,0,1.1,2000,0.49,1.0,,3.5,225.0,0.81,1.49,2.88,4.54,6.1,7.14,,7.22,8.79,9.52
2021-11-23 23:35,363,0.7,2.2,0,0,0.5,2000,0.1,1.0,,2.9,180.0,0.82,1,1.84,4.04,5.68,7.94,,9.05,9.26,9.94
2021-11-23 23:35,361,0.7,1.8,0,0,1,2000,-0.3,1.0,,2.1,225.0,0.82,0.92,2.22,4.14,6.08,7.39,,8.23,9.05,9.62
