timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2021-11-25 23:50,1166,1,,,,0.8,,-0.45,1.0,,,,0.81,1.75,2.45,4.01,4.62,5.71,,7.23,8.01,8.68
2021-11-25 23:50,1164,1.3,3.9,0,0,2.3,2000,-0.47,1.0,,8.1,180.0,0.81,,,,,,,,,
2021-11-25 23:35,308,,2.4,0,0,2.8,2000,-0.7,2.0,,4.5,225.0,0.81,3.18,3.66,5.23,6.15,7.05,,8.39,9.55,10.24
2021-11-25 23:50,1208,2.1,0.8,0,0,,2000,-0.32,1.0,,4.5,270.0,0.81,3.58,4.24,5.24,5.59,6.45,,7.37,8.44,9.16
2021-11-25 23:50,1181,2.9,4.5,0,0,3.1,2000,-0.21,0.0,,9,225.0,0.82,,,,,,,,,
2021-11-25 23:48,310,,5.5,0,0,3.9,2000,-2.2,0.0,,7.1,225.0,0.82,,,,,,,,,
2021-11-25 23:50,1206,3.1,3.7,0,0,3.7,2000,-0.01,0.0,,9,180.0,0.82,3.55,5.12,5.99,6.9,7.88,,9,9.98,10.66
2021-11-25 23:50,1183,3.1,4.8,0,0,3.5,2000,-0.71,0.0,,7.9,180.0,0.82,4.2,4.78,5.14,5.84,6.43,,6.39,8.22,8.99
2021-11-25 23:35,363,2.8,5.7,0,0,3.2,2000,-0.3,0.0,,6.4,180.0,0.82,3.68,3.92,5,5.66,7.43,,8.59,8.95,9.75
2021-11-25 23:35,361,2.9,4.7,0,0,3.3,2000,-0.2,0.0,,6.1,225.0,0.82,3.48,4.26,5.14,6.05,6.87,,7.71,8.72,9.41
2021-11-25 23:35,362,2.8,5.4,0,0,2.7,2000,-1.3,0.0,,6.1,225.0,0.82,,,,,,,,,
2021-11-25 23:50,1185,,5.7,0,0,2.4,2000,-0.7,0.0,,9,180.0,0.82,,,,,,,,,
2021-11-25 23:50,1209,1.8,5.5,0,0,2.2,2000,-0.29,0.0,,9,225.0,0.82,3.19,4.11,5.31,6.1,6.9,,7.83,8.7,9.35
2021-11-25 23:50,1201,1.9,6.9,5,0,2.1,2000,-0.19,1.0,,10.8,225.0,0.81,3.14,4.18,5.55,6.16,7.36,,8.17,8.98,9.65
2021-11-25 23:35,367,1.9,4.4,,,2.2,,1,2.0,,5.8,180.0,0.74,3.64,4.63,6.09,6.61,7.67,,8.48,9.07,9.86
2021-11-25 23:50,1204,3.8,4.9,0,0,3.5,2000,2,2.0,,7.2,180.0,0.78,,,,,,,,,
2021-11-25 23:50,1187,5.8,6.1,0,0,4.1,2000,2.26,1.0,,10.1,270.0,0.81,,,,,,,,,
2021-11-25 23:50,1101,0.8,3.7,0,0,1.6,2000,-0.35,1.0,,7,180.0,0.81,,,,,,,,,
2021-11-25 23:50,1132,1.3,3.2,0,0,1.8,2000,-0.31,1.0,,6.8,180.0,0.81,2.97,4.01,5.45,6.56,7.67,,8.69,9.43,10.11
2021-11-25 23:50,1134,2.1,3.4,0,0,2.2,2000,0.48,1.0,,7.1,180.0,0.81,3.24,3.29,4.7,5.63,6.79,,7.81,8.56,9.08
2021-11-25 23:50,1135,2.9,3.5,0,0,2.9,2000,-0.04,0.0,,9.1,180.0,0.82,3.69,4.16,4.97,5.17,6.24,,8.08,8.76,9.42
2021-11-25 23:35,306,2.6,5,0,0,2.7,2000,-1.4,0.0,,6,180.0,0.82,2.94,3.8,4.61,5.17,6.97,,7.78,8.86,9.48
2021-11-25 23:36,3821,2.7,4.5,0,,3.2,2000,0.91,0.0,,,225.0,0.82,,,,,,,,,
