timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-04-19 20:05,1166,7,,,,8.6,,6.56,,,,,,7.46,6.54,5.68,4.07,2.51,,2.19,2.57,3.77
2022-04-19 18:20,1164,7.5,0.7,5,0.48,8.8,2000,6.6,2.0,,2.3,0.0,0.76,,,,,,,,,
2022-04-19 20:51,308,,0.3,2,0.15,8.1,2000,6.2,2.0,,0.8,270.0,0.65,8.66,8.68,8.83,8.22,7.6,,6.94,6.49,5.93
2022-04-19 20:54,6551,7.5,0.8,5,0.44,7.7,2000,6.44,2.0,,,315.0,0.68,,,,,,,,,
2022-04-19 19:05,1208,8,0.8,5,0,8.8,2000,7.09,2.0,,3,315.0,0.77,9.57,9.44,9.28,8.63,8.2,,7.44,6.97,6.65
2022-04-19 20:05,1181,8.2,0.6,0,0.12,,2000,5.83,1.0,,1.5,270.0,0.81,9.3,9.6,9.1,8.5,7.8,,7.3,6.8,6.6
2022-04-19 19:36,1206,11.5,1.9,0,0,11.8,2000,0.28,0.0,,3.7,45.0,0.82,11.29,11.45,9.54,8.53,7.59,,7.19,6.72,6.46
2022-04-19 20:05,1183,11.1,1.9,,,11.3,,1.07,0.0,,3.5,0.0,0.82,11.88,11.66,9.37,8.14,7.29,,5.87,6.25,
2022-04-19 20:06,363,11.4,2.7,0,0,12.1,2000,-0.5,0.0,,3.6,0.0,0.82,12.58,11.78,10.06,8.79,8.05,,7.46,6.73,6.67
2022-04-19 20:22,361,10.5,0.7,5,0.01,11.6,2000,-0.2,0.0,,0.8,45.0,0.82,12.54,11.84,9.49,8.42,7.7,,6.91,6.47,6.22
2022-04-19 20:22,362,12.7,2.5,0,0,12.5,2000,-4.3,0.0,,3.2,45.0,0.82,,,,,,,,,
2022-04-19 20:05,1185,,3.9,0,0,13.5,2000,-3.6,0.0,,7.3,45.0,0.82,14,13.2,10.1,8.9,8,,7.3,6.9,6.6
2022-04-19 18:50,1209,12.9,5,0,0,14.8,2000,-3.82,0.0,,9.8,45.0,0.82,14.28,12.22,8.93,8.06,7.36,,6.8,6.46,6.23
2022-04-19 18:50,1201,13.7,6.2,0,0,16.1,2000,-3.12,0.0,,10,45.0,0.82,16.18,13.33,8.39,7.16,6.72,,6.28,6.05,5.88
2022-04-19 20:22,367,12.4,4.8,,,15,,-1,0.0,,5.7,45.0,0.82,,,,,,,,,
2022-04-19 19:05,1204,14.2,4.7,0,0,17.5,2000,-1.84,0.0,,8.8,0.0,0.82,,,,,,,,,
2022-04-19 18:20,1187,14.9,4.5,0,0,,2000,-3.45,0.0,,10.3,90.0,0.82,12.8,10.7,8.8,8.2,7.6,,7.3,7.1,7.1
2022-04-19 20:05,1101,7.3,1.3,1,0,8.1,2000,6.55,2.0,,2.4,0.0,0.74,,,,,,,,,
2022-04-19 18:50,1132,8.3,1.4,1,0.06,,2000,5.93,2.0,,2.6,45.0,0.74,10.69,10.47,9.27,8.45,7.6,,7.07,6.84,6.69
2022-04-19 18:20,1134,11.2,3.9,0,0,12.2,2000,1.16,0.0,,5.8,45.0,0.82,12.23,10.75,9.59,8.46,7.67,,7.19,6.89,6.6
2022-04-19 19:20,1135,13.3,1.6,0,0,14,2000,-3.47,0.0,,3.8,0.0,0.82,14.23,12.9,9.44,7.73,6.9,,6.99,6.68,6.41
2022-04-19 20:51,306,12.8,2.1,0,0,13.3,2000,-8.6,0.0,,3,0.0,0.82,13.78,13.2,10.35,8.78,7.86,,6.89,6.79,6.45
2022-04-19 20:52,3821,11.9,3.3,0,0,13.4,2000,-1.62,0.0,,,90.0,0.82,,,,,,,,,
2022-04-19 19:05,1168,13.9,,0,0,,2000,-3.84,0.0,,,,0.82,15.26,13.23,9.98,8.9,8.28,,7.58,6.86,6.76
2022-04-19 19:05,1211,6.2,1.6,,,7,2000,5,2.0,,4.2,0.0,0.73,,,,,,,,,
2022-04-19 09:21,2481,4.9,1.6,0,1.08,7.6,2000,2.66,2.0,,1.7,0.0,0.78,,,,,,,,,
2022-04-19 19:22,4001,6.9,1.7,5,1.08,7.8,2000,5.82,2.0,,1.9,45.0,0.72,,,,,,,,,
2022-04-19 20:05,1042,6.7,1.3,5,0.06,,2000,6.26,2.0,,3,0.0,0.78,8.47,8.81,9.08,8.76,8.08,,7.36,6.83,6.34
2022-04-19 20:05,1063,6.4,1.7,0,0,7.7,2000,5,2.0,,4.2,45.0,0.78,,,9.21,,8.14,,7.56,6.92,
2022-04-19 20:52,1262,8.6,,,,,,3.96,,,,,,,,,,,,,,
2022-04-19 19:22,413,9.5,1.2,0,0.04,8.9,2000,2.9,1.0,,1.7,135.0,0.82,,,,,,,,,
2022-04-19 18:44,412,9.6,1.4,,,,,,,,2,,,,,,,,,,,
2022-04-19 18:12,1071,9.2,2.7,,,,,2.75,1.0,,5.9,45.0,0.81,9.44,9.88,9.91,9.16,8.5,,7.97,7.38,7.25
2022-04-19 18:22,1004,6.1,1.1,,,8.1,,3.09,2.0,,2.6,45.0,0.74,8.18,8.4,8.77,8.43,7.6,,7.13,6.86,6.86
2022-04-19 19:20,1241,12,1,5,0.12,12.2,2000,-0.58,0.0,,1.1,90.0,0.82,,,,,,,,,
2022-04-19 19:22,406,13.5,1.6,,,15.5,,-4.5,0.0,,4.4,45.0,0.82,,,,,,,,,
2022-04-19 20:05,1125,12.5,,,,13.2,,-6.48,0.0,,,,0.82,,,,,,,,,
2022-04-19 20:05,1061,8.6,1,1,0.54,9.1,2000,3.84,1.0,,2.7,90.0,0.8,,,,,,,,,
2022-04-19 20:52,411,12.3,2,0,0,12.6,2000,-2.5,0.0,,2.6,45.0,0.82,,,,,,,,,
