timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2021-10-17 15:20,1166,9,,,,9.9,,5.74,1.0,,,,0.81,9.45,8.69,9.74,10.52,11.29,,12.12,12.47,12.93
2021-10-17 15:20,1164,9,4.6,0,0,12,2000,5.37,0.0,,10.1,225.0,0.82,,,,-2.05,0.36,,1.95,1.44,
2021-10-17 15:21,308,,3.8,0,0,12.4,2000,5.5,0.0,,4.6,270.0,0.82,10.29,9.22,10.3,11.15,11.72,,12.55,13.31,13.62
2021-10-17 15:20,1208,9,2.2,0,0,,2000,6,0.0,,8.3,315.0,0.82,9.16,9.19,10.41,10.82,11.46,,12.1,12.89,13.39
2021-10-17 15:20,1181,9.4,5.1,0,0,10.9,2000,6.13,0.0,,9,225.0,0.82,,,,,,,,,
2021-10-17 15:24,310,,3.6,0,0,11.6,2000,4.6,0.0,,5.2,225.0,0.82,,,,,,,,,
2021-10-17 15:24,1206,9.9,4.5,0,0,11.8,2000,6.79,0.0,,7.7,225.0,0.82,10.44,9.98,10.85,11.98,12.64,,13.45,14.17,14.61
2021-10-17 15:20,1183,8.6,3.8,1,0.54,9.9,2000,7.21,1.0,,7.3,225.0,0.81,10.93,10.4,10.39,10.84,11.07,,10.71,12,12.96
2021-10-17 15:21,363,8.5,5.8,0,0.07,10.4,2000,6.4,1.0,,6.7,180.0,0.81,10.23,9.37,9.84,10.65,11.97,,12.71,12.79,13.33
2021-10-17 15:21,361,9,6.4,2,0.01,11.3,2000,6.1,0.0,,7.5,225.0,0.82,9.44,9.24,9.71,10.93,11.62,,12.15,12.89,13.31
2021-10-17 15:21,362,9.5,4.9,0,0,10.8,2000,4,0.0,,6.3,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1185,,4.4,0,0,14.5,2000,5.4,0.0,,9,225.0,0.82,11.68,9.31,9.35,10.16,10.59,,11.63,11.88,12.45
2021-10-17 15:20,1209,8.9,4.9,0,0,11.4,2000,6.34,0.0,,7.1,270.0,0.82,10.94,9.71,9.95,11.1,11.8,,12.49,13.06,13.45
2021-10-17 15:21,367,10.4,5.4,,,,,,0.0,,6.9,225.0,0.82,11.45,10.3,10.94,11.65,12.55,,13.07,13.32,13.71
2021-10-17 15:20,1204,11.1,4.3,0,0,12.3,2000,4.55,0.0,,7.8,270.0,0.82,,,,,,,,,
2021-10-17 15:20,1187,11,5.4,0,0,13.2,2000,4.89,0.0,,8.6,315.0,0.82,,,,,,,,,
2021-10-17 15:20,1101,8.9,3.4,0,0,12.3,2000,5.27,0.0,,7.9,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1132,9.1,4.9,0,0,12,2000,5.28,0.0,,9.5,270.0,0.82,10.41,9.78,10.76,11.81,12.55,,13.11,13.52,13.89
2021-10-17 15:20,1134,9,3.1,0,0,11,2000,5.37,0.0,,7.7,225.0,0.82,10.3,9.02,10,10.92,11.67,,12.25,12.68,12.95
2021-10-17 15:20,1135,9.5,3.1,0,0,11.8,2000,6.04,0.0,,8.6,180.0,0.82,11.26,10.04,10.44,10.9,11.72,,13.26,13.71,14.13
2021-10-17 15:21,306,9.6,6.3,0,0,11.8,2000,3.1,0.0,,9.5,180.0,0.82,10.68,9.91,9.84,10.55,12.01,,12.48,13.28,13.64
2021-10-17 15:21,3821,10.4,7.5,0,,15.2,2000,6.35,0.0,,,270.0,0.82,,,,,,,,,
2021-10-17 15:20,1168,10.6,,0,0,14.1,2000,5.76,0.0,,,,0.82,12.04,10,9.99,11.11,11.83,,12.71,13.27,14.13
2021-10-17 15:20,1211,7.4,1.6,,,11.6,2000,5.87,2.0,,4.8,225.0,0.74,,,,,,,,,
2021-10-17 15:21,2481,8,4.6,1,2.04,9.3,2000,6.35,2.0,,4.8,225.0,0.79,,,,,,,,,
2021-10-17 15:22,4001,8.1,0.9,5,0.3,10.1,2000,7.29,2.0,,1,225.0,0.73,,,,,,,,,
2021-10-17 15:20,1042,9.2,2.2,0,0,,2000,5.19,1.0,,4.1,225.0,0.81,9.7,9.11,9.47,10.21,10.87,,11.59,12.07,12.28
2021-10-17 15:20,1063,10.3,2.5,0,0,11.8,2000,5.47,0.0,,5.5,225.0,0.82,,,8.47,,9.84,,11.33,12.19,
2021-10-17 15:20,1262,9.6,,,,11.2,,5.67,0.0,,,,0.82,,,,,,,,,
2021-10-17 15:23,413,9.4,5.8,0,0,10.3,2000,6.3,0.0,,6.7,225.0,0.82,,,,,,,,,
2021-10-17 13:06,412,8.3,4.1,5,0.92,9.2,2000,5.5,2.0,,5,225.0,0.78,,,,,,,,,
2021-10-17 15:24,1071,10.3,3.3,,,10.4,,6.26,1.0,,7.7,225.0,0.81,9.85,9.79,10.76,11.67,12.29,,13.14,13.73,14.17
2021-10-17 15:24,1004,9.6,1.4,,,12.5,,4.7,0.0,,4.7,225.0,0.82,10.35,9.34,10.18,11.27,11.78,,12.44,13.01,13.66
2021-10-17 15:20,1241,9.1,3.7,0,0,10.9,2000,5.8,0.0,,4.1,270.0,0.82,,,,,,,,,
2021-10-17 15:22,406,9.8,1.6,,,12.1,,5.1,0.0,,3.1,225.0,0.82,10.67,9.5,9.01,9.64,10.46,,11.65,12.27,12.45
2021-10-17 15:20,1125,8.4,4.5,0,0,9.7,2000,5.51,2.0,,8.3,225.0,0.79,8.85,8.86,8.93,10.05,11.3,,12.09,12.76,13.2
2021-10-17 15:20,1061,10,5.2,0,0,11,2000,5.97,0.0,,9.4,180.0,0.82,,,,,,,,,
2021-10-17 15:23,411,10,7.1,0,0,13.6,2000,6,0.0,,8.8,225.0,0.82,,,,,,,,,
2021-10-17 15:24,1143,9.8,5.7,,,12.4,,7.4,0.0,,9.5,225.0,0.82,11.33,10.33,10.57,11.58,12.21,,13.13,13.71,14.09
2021-10-17 15:22,410,,6.2,,,12.3,,5.6,0.0,,8,225.0,0.82,,,,,,,,,
2021-10-17 15:22,401,11.2,6,0,0,13.8,2000,5.5,0.0,,7.5,315.0,0.82,,,,,,,,,
2021-10-17 15:20,1001,10.7,8.3,0,0,14.6,2000,5.45,0.0,,11.6,270.0,0.82,,,,,,,,,
2021-10-17 15:20,125,10.7,1.9,,,13.7,,4.1,0.0,,2.3,225.0,0.82,,,,,,,,,
2021-10-17 15:24,402,11.1,6.8,0,0,13.4,2000,5.3,0.0,,7.7,225.0,0.82,11.05,9.97,10.23,11.12,11.82,,12.31,13.37,13.6
2021-10-17 15:20,1006,11.6,3.5,0,0,14,2000,3.12,0.0,,7.3,315.0,0.82,,,,,,,,,
2021-10-17 15:21,2561,11.2,5.3,0,0,16.5,2000,2.85,0.0,,5.4,270.0,0.82,,,,,,,,,
2021-10-17 15:21,2902,11.1,3.4,0,0,18,2000,4.14,0.0,,3.6,270.0,0.82,,,,,,,,,
2021-10-17 14:22,414,12.1,1.8,0,0,,2000,,0.0,,3,225.0,0.82,7.98,7.7,8.52,9.48,10.4,,11.39,12.16,12.87
2021-10-17 15:20,1066,10.2,3.9,0,0,12.6,2000,4.77,0.0,,7.7,270.0,0.82,11.33,10.11,,11.26,12.68,,13.59,14.19,14.37
2021-10-17 15:22,415,10.6,4.8,0,0,13.8,2000,5.7,1.0,,6.4,270.0,0.82,12.76,10.3,9.72,10.83,11.81,,12.44,13.19,13.21
2021-10-17 15:21,383,11.3,4.5,1,0.54,14.8,2000,5.2,0.0,,6.5,270.0,0.82,11.81,10.85,11.45,12.17,13.22,,13.88,14.17,14.8
2021-10-17 15:20,1008,10.9,7,0,0,12,2000,5.44,0.0,,12.8,270.0,0.82,,,,,,,,,
2021-10-17 15:20,1214,11.2,7.3,0,0,13.3,2000,3.48,,,11.6,225.0,,11.21,7.86,8.69,9.03,9.37,,12.16,9.85,10.99
2021-10-17 15:21,316,11.3,2.9,0,0,14.2,2000,4.3,0.0,,3.9,270.0,0.82,,,,,,,,,
2021-10-17 15:20,1012,11.3,3.5,0,0,15.5,2000,3.82,0.0,,9.3,225.0,0.82,,-39.53,7.35,6.9,7.14,,9.8,10.4,
2021-10-17 15:21,318,11.3,0.5,0,0,16.3,2000,4.5,0.0,,1.2,315.0,0.82,,,,,,,,,
2021-10-17 15:05,1901,9.9,5.9,0,0,11.9,2000,5.21,0.0,,6.2,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1189,9.8,4.7,0,0,,2000,6.51,0.0,,9.5,225.0,0.82,,,,,,,,,
2021-10-17 15:21,390,8.8,3,,,9.2,,6.9,2.0,,4.2,225.0,0.79,,,,,,,,,
2021-10-17 15:20,1015,9,3.3,0,0,11.2,2000,7.77,2.0,,6.4,225.0,0.78,10.01,9.79,11.07,12.01,13.14,,13.83,14.52,15.05
2021-10-17 15:21,382,11.8,5.7,0,0,16.3,2000,6.1,0.0,,8.1,270.0,0.82,,,,,,,,,
2021-10-17 15:23,981,11.7,3.5,0,0,16.1,2000,6.82,0.0,,7.9,270.0,0.82,,,,,,,,,
2021-10-17 15:21,2582,8.6,,,,,,4.72,0.0,,,,0.82,,,,,,,,,
2021-10-17 15:20,1074,9.4,2.1,0,0,11.3,2000,4.81,0.0,,5.4,225.0,0.82,9.93,9.38,9.91,10.71,11.46,,11.98,12.68,13.04
2021-10-17 15:21,2903,8.7,1.8,5,0,10,2000,6.1,1.0,,2.3,180.0,0.81,3266,3267,3272,3275,3278,,3276,19.2,
2021-10-17 15:21,386,9,2.7,0,0,11.3,2000,4.8,0.0,,3.5,135.0,0.82,,,,,,,,,
2021-10-17 15:21,2501,7.8,0.7,5,1.14,10.1,2000,6.75,2.0,,0.8,225.0,0.77,,,,,,,,,
2021-10-17 15:20,1163,8.5,1.9,0,0,9.4,2000,7.59,2.0,,3.5,180.0,0.78,,,,,,,,,
2021-10-17 15:22,403,9.6,3.2,0,0,9.7,2000,5.7,1.0,,4,270.0,0.81,,,,,,,,,
2021-10-17 15:23,5210,11.2,5.7,0,0,13.1,2000,5.51,0.0,,8.9,225.0,0.82,,,,,,,,,
2021-10-17 15:22,4021,8.7,2.3,,,9.8,,5.62,0.0,,2.5,180.0,0.82,,,,,,,,,
2021-10-17 15:20,1104,9.5,3.3,0,0,9.4,2000,3.7,0.0,,8.7,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1401,9,0.5,0,0,10.5,2000,4.46,0.0,,0.5,180.0,0.82,,,,,,,,,
2021-10-17 15:22,407,8.2,3.7,0,0,10.2,2000,5.5,2.0,,5.4,270.0,0.8,,,,,,,,,
2021-10-17 15:21,385,8.7,6.3,0,0,11.4,2000,5.3,0.0,,8.4,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1068,9.4,2.2,0,0,10.7,2000,5,0.0,,5.7,225.0,0.82,,,,,,,,,
2021-10-17 15:21,387,9.2,3.8,,,,,,,,5,270.0,,,,,,,,,,
2021-10-17 15:22,3981,9.1,2.8,0,0.24,12,1999,5.58,0.0,,3.1,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1122,8.9,2.6,0,0,11.4,2000,4.9,0.0,,6.2,225.0,0.82,,,,,,,,,
2021-10-17 15:20,1522,9.4,5,,,10.2,,4.65,0.0,,5.3,270.0,0.82,,,,,,,,,
2021-10-17 15:22,409,9.2,3.2,0,0,10.9,2000,5.8,2.0,,4,225.0,0.78,,,,,,,,,
2021-10-17 11:37,5650,8.2,,,,,,3.47,0.0,,,,0.82,,,,,,,,,
