timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-01-27 23:35,1166,1.1,,,,-1.1,,0.82,2.0,,,,0.73,-2.48,-7.61,-8.66,-8.62,-7.3,,-4.73,-2.29,0.75
2022-01-27 23:35,1164,1.6,4.1,0,0,1,2000,0.74,2.0,,7.3,225.0,0.71,,,,,,,,,
2022-01-27 23:36,308,,1.3,0,0.02,1.5,2000,0,2.0,,1.8,180.0,0.73,0.96,0.46,0.39,0.68,1.22,,2.25,3.4,4.33
2022-01-27 23:37,6551,,5.5,9,,,2000,,2.0,,,225.0,0.68,,,,,,,,,
2022-01-27 23:50,1208,1.7,1.1,0,0,1.2,2000,1.28,2.0,,4.3,315.0,0.77,0.44,0.06,0,0.03,0.61,,1.19,2.07,2.86
2022-01-27 23:50,1181,2.3,4.1,0,0,,2000,0.98,1.0,,6.5,225.0,0.81,1.1,0.9,0.6,0.8,1.2,,2,2.6,4
2022-01-27 23:48,310,,6.9,0,0,2.5,2000,-0.3,2.0,,9.7,225.0,0.78,,,,,,,,,
2022-01-27 23:50,1206,2.6,4.3,5,0.6,2.1,2000,1.58,2.0,,7.8,225.0,0.75,1.54,1.29,1.07,1.44,1.95,,2.73,3.58,4.3
2022-01-27 23:50,1183,2.5,5.2,,,1.8,,1.63,,,9.3,180.0,,1.09,0.4,-0.41,-0.6,-0.43,,-0.62,1.09,2.38
2022-01-27 23:36,363,2.6,6.4,6,1.8,2,2000,1.4,2.0,,7.3,180.0,0.75,1.52,1.04,1.13,1.25,2.49,,3.3,3.52,4.34
2022-01-27 23:36,361,,8.5,2,0.58,,2000,1,2.0,,11.2,225.0,0.76,1.43,1.38,1.03,1.17,1.54,,2.04,2.85,3.54
2022-01-27 23:36,362,3,6.9,1,1.11,2.3,2000,0.7,2.0,,9.8,270.0,0.73,,,,,,,,,
2022-01-27 23:50,1185,,5.6,5,0,2,2000,2.2,2.0,,11,225.0,0.75,1.6,1.5,0.9,0.8,1.1,,1.6,2.3,3.1
2022-01-27 23:50,1209,2.5,8.8,5,0,2,2000,1.93,2.0,,14.1,270.0,0.74,2.05,1.81,1.16,1.24,1.58,,2.14,2.77,3.34
2022-01-27 23:50,1201,3.1,9,1,0.06,2.4,2000,2.38,2.0,,17.3,270.0,0.76,1.85,1.79,1.19,1.12,1.93,,2.48,3.2,3.97
2022-01-27 23:36,367,3.2,7.7,,,2.8,,2.3,2.0,,10.8,225.0,0.71,2.48,2.21,1.79,1.61,2.24,,2.74,3.22,4.1
2022-01-27 23:50,1204,3.8,7.2,,,3.4,2000,2.31,2.0,,12.5,225.0,0.68,,,,,,,,,
