timestamp,station_UID,air_temp_C,wind_spd_avg_ms,prcp_type,prcp_amount_mm,road_temp_C,visibility_m,dew_pnt_C,road_surface,freezing_pnt_C,wind_spd_max_ms,wind_dir,road_grip_koef,undrgrnd_007_temp_C,undrgrnd_020_temp_C,undrgrnd_050_temp_C,undrgrnd_080_temp_C,undrgrnd_110_temp_C,undrgrnd_130_temp_C,undrgrnd_140_temp_C,undrgrnd_170_temp_C,undrgrnd_200_temp_C
2022-06-13 17:50,1166,18,,,,25.8,,13.29,,,,,,28.53,24.48,19.86,16.73,14.48,,11.87,10.68,11.13
2022-06-13 17:50,1164,19.1,3.3,0,0,25.6,2000,10.11,0.0,,6.4,180.0,0.82,,,,,,,,,
2022-06-13 17:50,308,,1.5,0,0,26.6,2000,10.5,0.0,,2.1,45.0,0.82,27.28,24.66,20.24,18.56,17.01,,14.94,13.12,11.29
2022-06-13 17:51,6551,19.5,4.5,0,0,23.1,2000,9.94,0.0,,,45.0,0.82,,,,,,,,,
2022-06-13 17:50,1208,17.8,1.7,5,0.18,19.8,2000,10.42,0.0,,5.2,315.0,0.82,26.29,23.61,21.27,20.02,,,18.75,16.8,15.11
2022-06-13 17:50,1181,13.1,1.9,5,0.78,,2000,12.79,2.0,,5.1,270.0,0.73,23.6,24.9,21.5,19.6,17.9,,15.8,14,12.6
2022-06-13 17:52,310,,1.6,5,4.07,16.6,2000,10.6,2.0,,2.3,90.0,0.7,,,,,,,,,
2022-06-13 17:52,1206,16.5,1.6,0,0.12,21.5,2000,11.43,0.0,,5.2,135.0,0.82,24.61,24.52,20.58,19.02,,,17.02,15.55,13.92
2022-06-13 17:50,1183,19.4,1.5,,,26.2,,10.12,0.0,,3,135.0,0.82,,,58.56,15.44,13.99,,19.24,11.62,
2022-06-13 17:50,363,18.9,3,0,0,28.4,2000,10.5,0.0,,3.8,90.0,0.82,31.93,27.57,22.14,19.84,17.32,,15.32,13.6,12.67
2022-06-13 17:50,361,15.8,0.9,0,0,20.7,2000,12,1.0,,1.2,0.0,0.81,28.47,26.44,21.37,19.43,17.62,,15.52,13.87,12.68
2022-06-13 17:50,362,19,0.3,0,0,24,2000,8.2,0.0,,1,45.0,0.82,,,,,,,,,
2022-06-13 17:50,1185,,1.1,0,0,27.7,2000,9.3,0.0,,2.4,270.0,0.82,30.1,27.8,22.5,20.5,18.5,,16.6,15.1,13.8
2022-06-13 17:50,1209,18.5,1.8,0,0,25,2000,9.01,0.0,,4.9,315.0,0.82,26.61,24.09,20.25,18.88,17.29,,15.62,14.27,13.12
2022-06-13 17:50,1201,17.8,4.7,0,0,23.7,2000,8.9,0.0,,6.7,315.0,0.82,26.98,24.29,19.69,17.61,15.97,,14.27,13.19,11.96
2022-06-13 17:50,367,17.1,2.4,,,26.5,,10.5,0.0,,3.2,225.0,0.82,30.89,26.63,20.53,18.15,16.68,,15.19,13.54,12.28
2022-06-13 17:50,1204,16.6,3.6,0,0,24.6,2000,10.22,0.0,,5.1,270.0,0.82,,,,,,,,,
